,Date,SBP Press Release
1011,2017-09-21 00:00:00+00:00,"620174922

wig ACI Lr OWL Vor keh edith 5

Si Kab LE bite Le twe nk abe GAL Oboe WL a PL dete &
eb yrigee5 OEE, Blower L

LEH U7 bebe 2017 921 Nb Sey eee PU 129 LIPS RISES As
ae SB PEL Sethe FEISS Sb Ely try

ah he bb LIA ec WAS Um tb ye SY en Lb Bus purr k bbe te SUL SHE Gee
er GSFRL Seer ted Md ne Get Che e Lear ££ ws GeL -2007-08
Ui het ETA WILL OLA re eb Sol lAbitee TYE ue ute LOS
te Jee te LutYarLui'e wei Ke SI Piel ebieivle vise eg At

TEU LOSS Arla te bez PTA STL GIL

MIAN oe KEL Ler etinet Lig dh yee 2 L be Prt PIE vi ee
SP SUsisiCfintech Life Keep 6 SG PSI te DU WL el ypu
eet rvtlgle Site Lethe (lr ete

20 x tye We Sed ui Steele L bet dit Ld pet JEL wes
VP FATE WIL peidieusn tit opti ttt Lets Godid LLL ey
bet WC este dt reise tai suf Cexposures) otic nd £ Putt Sones Fite AL

LL Wi Pop FL ie SLs

Sve WAU pee SG pote Mehl beet tel Liu bn vids
bit obeys Yorwre LVL Lt be wit Grwik wl Fut OE Get
vite LVL L Meru Fes eit L Lt Digital on-boarding Sie UP Che er btle

ETF Lee Pe Boh eto tiie Si Le
LLG EWyie bee uk Fist eet KL BA re Sh Ih Sth BC Uw
SL uri tude nutes W bl 12 bet Bret EW bile Le ur wut
Sto Pui pH Lee PL MALE re re oe een bibs vex

-bosigeu?
"
1012,2017-01-01 00:00:00+00:00,"£2017G128

Seed tSis be eS Breil eu

6S SUF ue tL bers bel Eu BoP Sele Wwe Lure
wie LIP Lb Fie pwitob piv Lp Lud eben oP trp LEW LLIG wm

Soren 2 SLby

Adel Gee 2i2017G 2827 PL SCIENTIST LST eh 1 pl ee
Sit PERE st SESS LESS GL Be Swe d® GEIL CEU IF lee
POL LL Sere Z, Feat ie Puy ul uti ie wlttis ts Bee MIN Site

ey

SPL UM FEE & test este O Aik to Z-U LM SS tee gil
SLi 5S, eine td sel dnt Pe web dG See

or CevBe eke

pt bee HE Seu biL ule tle NAL GAH Ly pee AWE Le nd pa 2062
-EvlBievbopic nia deez “OW Sty Serb AT le L ep Sai 6 PL whey

LIPS Lieb Pir gndor0 Gi ietolL iste ,E rid wi be oe ABEL Bete
trl t Lede SiS re VO pet IL be ble fel LE tebe SLL Eiht er
EMIS SSI Sei Lf) Seat iL Li fee 33 Ae SL (Gabi Atram) pi g6
(ee Pe irk Gate cWiwiuidbelfed vl He uh Lured telLebulh ok
teh L I LES

Lites eg! Si A Sie tb Geile SLES eI te Lhd nile!
WIP Meter SLIAM LS BE Reise te Liv L dS hel (G-SIBS)U-6. APL gly
et ite sed wut ""BP Lert L weg bie ewBl Blo rbe LiL pei &L
Wwe wgeliot i het Seif she hut
"
1013,2016-01-01 00:00:00+00:00,"(2016 4111

Oeil LE SG bbe We STG Be

erg bb Aidt et Ses L LG Sid d eK pe ut fees
2 PPL Eis bere debut ppb Sow UP bai dbekL re wi teh Gedy s, be
bot Fle beole SULA tibet Up Been SrSe Teale tur AA GL Ebates

LU Bi ger FO Gti L tL deer bende SWE dot AHL Bebic nL SE Evy
Sr ilele OO berks ed ESTES WieibeiviLurie LLL Pele tbr Lei ratas
Sl ik Ww Goll ut beh dL AL ST SY Ut Sr be EI Sel ee rt Bs

ASC FLL BL Prise

We Lat inky Kees etd LiBWOPI KL Le ee nl SE Crd ob Ge
er USK TIL Et KI SUP BESO Sheth uve ELE Ait 21 ell heb
KE nerd Levee yrtn

Sn bee BLUE Sa be Kesar En SoG eb BOO ere et FASE ST SOE Kt IL et
CSL LAL GB SE BL AW Sal L uri be LoS AL MSY et
"
1014,2020-01-09 00:00:00+00:00,"2019“ 328

SAF A Bil EGF LL duis eth Gd

PA ES udebi E76 2 3L(OTC) ZW Sess K ADO Sud 2 Pe 202082 FL ut oh
oe stewart we ba wl sort “ak Gur € 3 re Betti ut Sle uw S
& fi BUNS tp bre eie Lit vis e20208 ed. tend eng ot bck Was
212 5L 12019 6276 e019 AEE oS ee IO I

SUL Bt 6 180, SUT FE KEL Se ble eH Sab kK Geely
GUE ZEUS NAL ey thd Bute 2018G 6 2 6 Linfu buds ate SLI AS Eis
L ibe tiie 140002 Serie hal er ne fle Pa Seal Ewes Sit
SELL 1346 6 AILS ut StF LF iii 15000 SE AU 4
bebnsbrentyrre & Ayifer Ate nL pL srr sly basset

6 Lins bas Gb Saal SA IE al PIL a et Bor PbS esl it rf Bree
Y pbs CMe bed LIAL Pky Habit AB eee Si Sik LiL tea
MN ED Ler? hes CMB ad FE berg BAA A GIS2019 6 126 Aa gee
eA Luli suid by Sie Seo Soe SS Bedi LiL UL iP Le 2S we Lur}
tbs Pee t® EUAN LLP Etlete Lott

Te A AR RE
"
1015,2012-02-22 00:00:00+00:00,"February 22, 2012

Agricultural credit disbursement surges by 20%
to Rs 149.658 bn in first seven months of FY12

Agricultural credit disbursement by banks surged by 20 percent on year-on-year
basis to Rs 149.658 billion in the first seven months (July-January) of the current fiscal
year (2011-12). In absolute terms, disbursement of credit to the agriculture sector
increased by over Rs 24.772 billion in July-January, 2012 when compared with total
disbursement of Rs 124.886 billion in the same period of the last fiscal year.

Overall credit disbursement by five major commercial banks including Allied Bank
Limited, Habib Bank Limited, MCB Bank Limited, National Bank of Pakistan and United
Bank Limited stood at Rs 82.462 billion in July-January, 2012 compared with Rs 68.481
billion disbursement in July-January, 2011 depicting an increase of Rs 13.981 billion or
20.42 percent.

Zarai Taraqiati Bank Limited, the largest specialized bank, disbursed a total of
Rs 26.361 billion in July-January, 2012, down by 0.03 percent when compared with
Rs 26.369 billion disbursement in the same period of the last fiscal year. Punjab
Provincial Co-operative Bank Limited disbursed Rs 4.980 billion in July- January, 2012 up
by 28.49 percent when compared with Rs 3.876 billion disbursement in the same period
of the last fiscal year.

Fourteen domestic private banks also loaned a combined amount of Rs 28.996
billion in July-January, 2012 up by 10.84 percent compared with Rs 26.160 billion
disbursement in the same period of the last fiscal year.

Five Microfinance banks including Khushhali Bank Ltd., NRSP Microfinance Bank
Ltd., The First Microfinance Bank Ltd., Pak Oman Microfinance Bank Ltd. and Tameer
Microfinance Bank Ltd. disbursed a total of Rs 6.858 billion in July-January, 2012 period.

It may be pointed out that the State Bank of Pakistan for the first time has given
an indicative target of Rs 12.20 billion to Microfinance banks for disbursement of credit
to agriculture sector during the current fiscal year.

It may be recalled that the State Bank has set an indicative agricultural credit

disbursement target of Rs 285 billion for the current fiscal year.
KKK,
"
1016,2015-11-18 00:00:00+00:00," 

External Relations Department

 

November 18, 2015

Announcement of Monetary Policy

Karachi: State Bank of Pakistan will announce its Monetary Policy statement through a press release
on Saturday, 21st November 2015.

Page 1
"
1017,2001-02-01 00:00:00+00:00," 

External Relations Department

 

 

ERD/M&PRD/PR/01/2019-83 October 28, 2019
Governor State Bank inaugurates conference on AML/CFT & trade-based money laundering

While inaugurating the conference on Anti-Money Laundering (AML)/ Combating Financing of
Terrorism (CFT) and Trade-Based Money Laundering (TBML), Dr. Reza Baqir, Governor State Bank
stated that significant progress has been made between May and September 2019 to meet the action
plan items set by Financial Action Task Force (FATF) in different areas to demonstrate effectiveness of
AML / CFT regime of Pakistan. “There was a major rethink of the approach being taken by the
authorities in early to mid 2019. Consequently, a number of steps were taken to significantly strengthen
our approach to making progress on these issues,” the Governor said. He however, stressed for the
need of putting more effort to make progress on remaining areas to ensure that Pakistan is out of grey
list in the next meeting of FATF.

He was speaking to the conference conducted by SBP and Asian Development Bank today at SBP,
Karachi in a collaborative effort to mitigate the risks of money laundering and financing of terrorism.

Speaking at the conference, the Governor informed the audience that since the grey-listing, State Bank
has arranged many AML/CFT outreach and awareness programs for its regulated entities and
stakeholders and that the conference is a useful platform to understand the AML/CFT challenges being
faced globally and the best practices followed in mitigating such challenges.

In the context of implementing AML/CFT requirements, the Governor urged the financial sector to
make efficient use of technologies for assessment of risks, controls and ongoing monitoring of financial
transactions and enhance capacity by continuous training of their employees.

Dr. Baqir emphasized that trade based money laundering poses complex and sophisticated challenges
and that SBP inspection teams conducted thematic inspections of banks with respect to export and
import of specific goods. He also referred to State Bank’s framework for managing risks of trade based
money laundering and terrorist financing which has been issued to encourage authorized dealers
(banks) to effectively manage the trade based money laundering and terrorist financing risks.

Ms. Xiohang Yang, Country Director ADB, and Mr. Mohsin Ali Nathani, President & CEO HABIBMETRO
Bank also spoke on the occasion. Ms. Yang stated that ‘AML/CFT is a critical issue for trade finance,
which is why ADB’s Trade Finance Program is playing an increasing role in this space. She stated that
ADB has a strong commitment to work with Pakistan’s banking sector and the SBP on this issue.

Ms. Yang further stated that the FATF has identified enhanced capacity building/training in AML/CFT
as an immediate priority requirement and they are pleased to partner with the SBP and thankful to
HABIBMETRO Bank for organizing the same.

Mr. Mohsin Ali Nathani, President & CEO HABIBMETRO Bank while addressing the conference added,
‘Enhancement of AML & CFT efforts through increased awareness and strengthened systems, controls
and processes is imperative for our country and the banking sector. HABIBMETRO Bank is pleased to
organize this conference and bring together relevant stakeholders from the region, regulator and
banking sector to re-affirm our collective commitment to mitigating the risks of Money Laundering and
Terrorism Financing.’

During the conference several prominent speakers and panelists discussed the requisites and
obligations with regard to AML and CFT, including Terrorism Financing Risk Assessments, Transnational
Risks in Trade Based Money Laundering (TBML), risks posed by DNFBPs & NPOs and Ultimate Beneficial

 

 

Page 1
"
1018,2020-01-01 00:00:00+00:00,"*2017154309
Seti Sonal bre Pwd Ged

APO Sot tEL GL Vibe Pu BU PL Ie L ve
EL Csupervision BAS bs Posi Mt BL bog etl Sea PPL Loe
~¢ he vio L ile Li

KB fe EAL al byl? 5 She Se BV hp A 5201753092 SS
Lik he SS Mee ue Met AS ba zx2 AA BAL

Sete seh 20 fi AS ile te beter Ut gots LG ee Es
Aue SLM Lee AA MVS tel eb PuiL bie Bi pre iret
Eber eile eviews rt

wh tL Pipe th| ene Ceo al ye MABEL Gee
EES Hl Bete

 
"
1019,2020-01-01 00:00:00+00:00,"£2020 E4115
2oiL A,
Lurk att bi otlyubitvetil Aauturle»&

(EAg E0000 ite e
(E.1.00¢tE10.006) 22 ©

bef ito US Bebe West MEG 17) ¢2020b 4128 pe FIZ res
beUUF Usb

AF hb Lindi Abi get Sin Se betes 8 AU/ mine 7/ Sry

 
"
1020,1928-02-02 00:00:00+00:00,"20192409

awuss Ser E22019F was

Sie 2 sE 2 Bi6oL (su GUGM ugh s~ KE Sb BeiLutlog
274 LBL UF SEP BL LIS SEL n28d gt 6A LUA Ev L
Ut bees 10 EL Sed shi pwr eiggrcuienc
Mira tiese Lites LOD UFAP Lees De wtuIe ELLE bef SL
ELA PLLLS a SUE eal ele

ZL UPA EL ALLE Se Manel AibctorL eh Ge 5 tisgguel
VYPOLY eb Qu sued te Ue BAR Le Ub eIfIb IL beet a
Eby eo ui eR weir tute te SE yp GF cob ILIA

2 2 28 2 2 28 2 2 OK 2 OK 2 OR OK OK KK KK
"
1021,2009-12-29 00:00:00+00:00,"December 29, 2009

PRI-PIA alliance to help boost remittance inflows
through banking channels: Shaukat Tarin

Mr. Shaukat Tarin, the Federal Minister for Finance, has expressed the hope that strategic
alliance between Pakistan Remittance Initiative (PRI) and Pakistan International Airlines (PIA) would
contribute towards the enhancement of remittance flows through official channels and help the
Government to achieve the goal of formalizing the remittance market in the country.

Addressing a MoU signing ceremony between PRI and PIA held at State Bank of Pakistan, Karachi
today, Mr. Tarin urged the overseas Pakistanis to make sure that they are transferring their hard-earned
income through official channels into Pakistan. He said that he was confident that PRI would usher in a
new era in the realm of worker’s remittances and reach the ultimate destination of highest efficiency
and maximum satisfaction levels. “The performance of PRI has been commendable since its inception
and | am confident that they would continue to work with same commitment and dedication to achieve
the desired objectives,” he added.

Mr. Tarin said that the trend of remittances received in last five months of this fiscal year shows
an increase of around 30 percent over the similar period in the last fiscal year. However, he pointed out
that the success of PRI does not lie in month-to-month numbers, rather its objective is to lay the
foundation of a permanent structure whereby there would be: end-to-end efficient systems, maximum
satisfaction of remitter & beneficiary, highest degree of commitment of the financial sector, and the
inclusion of such ingredients into the policy framework for PRI whereby the consistent political will
should become a norm rather than an exception.

He said that there are a number of cyclical and environmental factors which affect the flow of
remittances in either way. Therefore, the performance of PRI cannot be judged from the month-to-
month numbers, at least in the short term, he said and added that their performance, however, will be
evaluated, amongst others, by the remittance flows in to the country in a given fiscal year.

Mr. Tarin highlighted the role of financial sector in the national cause of formalizing remittance
market in Pakistan and said that it is quite satisfactory to note that the banks have started to improve
their infrastructure and related systems with a view to offering better remittance services. He warned
the banking system about the symptoms of complacency. He advised the financial sector that they
should thoroughly review their existing customer base and immediately terminate the banking
relationship with those who are suspicious to be associated with illegal foreign exchange business. He
also applauded the role of law enforcement agencies, especially the FIA in taking stern actions against
illegal foreign exchange operators which has played a vital role in the rising trend of remittances in
Pakistan. “Accordingly, we have mutually decided to give monetary reward to FIA officials associated
with the law enforcement actions against illegal foreign exchange operators,” he added.

Speaking on the occasion, Mr. Farooq Sattar, the Federal Minister for Overseas Pakistanis, said
that it gives him immense pleasure to state that PRI is moving ahead with the plans and achieving the

a
"
1022,2010-01-08 00:00:00+00:00,"M arch 18, 2010

Salm Raza stresses need for better algnm ent of
m onetary and regu tory perspectives

Syed Salm Raza, Govemor State Bank of Pakistan has stressed the need for betteralgnm ent of
monetary and regulatory perspectives and use of vared polry nstuments n order to avo re-
em ergence of recent tum oiLn the ntematbnalfnancalm arkets.

Presiding over the Quail-eAzam Ecture entitkd: ‘The Desyn and Conduct of M onetary Polry:
Lessons for Deve bp ‘ng Countres’ arranged by Pakistan Socety ofDevebpm ent Econom ‘sts (PSDE)ata
hoteLn shm abad thssaftemoon,M r.Raza sail that there a consvlerabk debate and reassessn entof
both m onetary polry targets and nstrum ents ‘n the aftem ath of the gbbalfnancalcrss.DrM ohsn S.
Khan, a senbr felbw at the Peterson hstiute of htematonalEconom rs, W ashngton DC delvered the
cture on the topxr.

 

“By and JArge, the em erging m arkets were Iittk affected from the pure fhancalcrss, but fel
the backlash of the ensuing econom © sbwdown,” M r. Raza sail. He, however, added the flaws that
emerged zn the m acroeconom x fram ework of the devebped word had not so much to do with the
basic ob pctive - bw inflaton and a bw output gap as the um ate goakare stilldvectonaly rekvant-
but has m ore to do with govemance jn regubtory polices that albwed fnanchl Everage and fhancal
engneerng to progressveY w Hen the m ultpk between the realand the fhancHleconom ks.

SBP Govemor ponted out that once the process of unscram bing the fhancalovervaliaton
began,m assive fiscalnterventon and regutory reform becam e the building bbcks for stabilzaton .He
sau the fiscalpoltry n the devebped word had ncreasngy com e to be seen asa Ess rebvant counter
cyciral too], given that the great grow th jn depth and diversification of fhancalm arkets had greatly
ncreased the effracy ofm onetary policy nstrum ents.

Mr. Raza opned that fnancalreguhtions n the devebped word contnued to focus on the
health and perfom ance of ndivdualnstitutons, and to some extent on rectifying m arket distortons
caused by unfair trading practices, but the m acroeconom © in picatpns of the masse build up of
system & ITabilites were Argel ynored n the confilence that market self reguhton woud ensure
secure underpinning aganst any catastophr rsk event.

Apprecathng the servesofDr.M ohsn Khan, the SBP Govemor sai: DrKhan’s reputation and
accom plshm ents need no ntroducton, and hs vast experence w ith m onetary polcy devebpm ent n
both gbbaland the em ergng m arkets 3 refiected zn the consdlerabk vom e or w ritten work he has
produced, and 3s producng on the subpct’.

KARKKKEKRKEKKEKKERER
"
1023,2001-02-01 00:00:00+00:00," 

External Relations Department

 

 

ERD/M&PRD/PR/01/2017-56 June 10, 2017

State Bank launches SMS Service for issuance of fresh currency notes

 

State Bank of Pakistan, through its subsidiary SBP Banking Services Corporation (SBPBSC) has re-
launched the SMS service for issuance of fresh currency notes to the general public.

The fresh notes will be available from designated commercial bank branches called “e-branches” and
the sixteen field offices of SBP BSC. The issuance of fresh currency through Mobile SMS service will
commence from 12"" June and continue till 239 June, 2017. The service will be provided through 1,000
e-branches in 120 cities across Pakistan to ensure maximum geographical coverage. The charges for the
service are Rs. 1.50/- plus tax, per SMS.

Under this facility, a person may send an SMS message comprising his/her 13 digits CNIC/Smart Card
number along with the desired e-branch ID [e.g. 3130205839863(space)KHIO05] to short code 8877.

The branch IDs of designated e-branches are available at SBP website http://www.sbp.org.pk, PBA
website http://www.pakistanbanks.org, commercial banks websites and will also be displayed
prominently outside designated e-branches.

In return, the person will receive an SMS containing redemption code, e-branch address and the code
validity period. Redemption code received by the customer will be valid for two (02) working days as per
the mentioned dates in the SMS. The customer may then approach the concerned e-branch along with
his/her original CNIC/Smart Card, a photocopy of the CNIC/Smart Card and transaction code received
from 8877 to obtain fresh currency notes. An individual can obtain three (03) packets of Rs.10/- and one
(01) packet each of Rs. 50/- & Rs. 100/- as per availability of stock.

It is also notified that each CNIC/Smart card number or mobile phone number can only be used once. No
transaction code will be issued to the sender in case he/she sends the same CNIC/Smart card number
from different mobile numbers or sends different CNIC/Smart card numbers from same mobile number
during the service. For any queries/complaints, the general public may contact the SBP BSC helpdesk at
UAN (021) 111-008-877. The helpdesk facility will only be available during office hours.

SR OK
"
1024,1950-05-01 00:00:00+00:00,"£2016 y)224
pare SPU UNE IUibe Spe s Ee Se Le

e222 SUS bxPuln rsp bie iL Bap Lagu L Liar ie spn, r£ Bus
6 87TY Kan SGlp ede 2 SS bsPrtore +2016

6 SS ep SUB MOL GUAL-GU UAE £1,550 SUSe Spt tA ~

LIT Ait LUUL Me LL nb 13 PBN Bo PL A LICL Be
Bre iuyit 2 Eh 5dte CW SM AUS GhEL Penny Agr ML putes
eV ber Sent st WS UCN L

12016225 Lede reo IE KIL BME 2016 yh BELL Se MUP SLL Lieu
AS Se IA 887 Se Oe Serine it KEL TL BL Unley Ew evsie iy
tL pt JL EFL LOSI IA tye NOL AL rIG-Goutigdurl

 
"
1025,2020-06-07 00:00:00+00:00,"18"" January, 2007

STATE BANK ISSUES ITS MONETARY POLICY STATEMENT
FOR SECOND HALF OF FY07 AND FIRST QUARTERLY REPORT ON
THE STATE OF PAKISTAN’S ECONOMY FOR FY07

The State Bank of Pakistan issued its Monetary Policy Statement for January — June
2007, which was approved by the Central Board of Directors of SBP at its meeting
held in Karachi today, with Governor, Dr. Shamshad Akhtar in the Chair. The
Monetary Policy Statement is a public announcement of the monetary policy stance to

be followed by SBP during the second half of the current fiscal year.

The State Bank Governor, Dr. Shamshad Akhtar briefed the newsmen about the
salient features of the Monetary Policy at a press conference held after the Board
meeting. The highlights and the overview of the Monetary Policy Statement are

attached herewith.

The State Bank also released its First Quarterly Report on the State of Pakistan’s

Economy for the year 2006-07 today, which is enclosed herewith.

The complete text of the Monetary Policy Statement and the Quarterly Report are also
available on SBP website: www.sbp.org.pk

i ois 2k ale 2k ok ok
"
1026,2002-02-01 00:00:00+00:00," 

External Relations Department

 

 

ERD/M&PRD/PR/01/2020-32 March 26, 2020

SBP and PBA issue Relief Package
for households and businesses to cope with impact of COVID-19 Pandemic

 

Amid growing concerns about the potential economic impact of the COVID — 19 pandemic, State Bank
of Pakistan (SBP) with the collaboration of Pakistan Banks Association (PBA), has announced a
comprehensive relief package. This package will help relevant stakeholders including households and
businesses (microfinance, SMEs, corporates, commercial, retail, and agriculture) to manage their
finances through this temporary phase of disruption. Key highlights of the package are as follows:

Banks’ overall pool of loanable funds has been increased. To support the banking sector to supply
additional loans to businesses and households, SBP has reduced the Capital Conservation Buffer (CCB)
from its existing level of 2.50% to 1.50%. This will enable banks to lend an additional amount of around
Rs. 800 billion, an amount equivalent to about 10% of their current outstanding loans. The reduced CCB
level will remain applicable till further instructions by SBP.

The regulatory limit on extension of credit to SMEs has been permanently increased. SMEs typically
bear the brunt of credit supply contractions during periods of heightened risk aversion and economic
downturn. Therefore, as a tool to incentivize banks to provide additional loans to retail SMEs, the
existing regulatory retail limit of Rs. 125 million per SME has been permanently enhanced to Rs. 180
million with immediate effect. This measure will facilitate banks to provide more loans to SMEs, which
currently stand at around Rs. 470 billion.

Borrowing limits for individuals have been increased for one year. The capacity to borrow from banks
for individuals is limited by their capacity to bear the burden of debt, defined in terms of a percentage
of their income and known as a Debt Burden Ratio (DBR). SBP has relaxed the DBR for consumer loans
from 50% to 60%. This measure will allow about 2.3 million individuals to borrow more from banks in
this time of need.

Payment of principal on loan obligations will be deferred by banks. Banks and DFls will defer the
payment of principal on loans and advances by one year. To avail this relaxation, borrowers should
submit a written request to the banks before 30"" June 2020. They will, however, continue to service
the mark-up amount as per agreed terms and conditions. The deferment of principal will not affect
borrower’s credit history and such facilities will also not be reported as restructured/rescheduled in
the credit bureau’s data. The total amount of principal coming due over the next year is about Rs. 4,700
billion.

Regulatory criteria for restructuring/rescheduling of loans have been temporarily relaxed till 31%
March 2021. For borrowers whose financial conditions require relief beyond extension of principal
repayment for one year, SBP has relaxed the regulatory criteria for restructuring/rescheduling of loans.
The loans that are re-scheduled/restructured within 180 days from the due date of payment will not
be treated as defaults. Banks would also not be required to suspend the unrealized mark-up against

 

 

Page 1
"
1027,2011-12-22 00:00:00+00:00,"December 22, 2011

State Bank directs banks to exchange
Rs. 5 banknote till 31° December, 2012

The State Bank of Pakistan (SBP) has directed all commercial banks and the field offices of SBP
Banking Services Corporation (SBP BSC) operating throughout the country to exchange the existing
Rs. 5 banknote with banknotes/coins of all denominations until 31°"" December, 2012.

It may be pointed out that this directive allows only the exchange of Rs. 5 banknote from
banks and SBP-BSC field offices to facilitate the general public who are in possession of such notes.
However, the said banknote will stand demonetized, and shall not be a legal tender from 1* January,
2012.

Over 10,000 branches of commercial banks and 16 field offices of SBP BSC will exchange these
banknotes of Rs 5 denomination. This exchange facility will be available to the general public till
31°* December, 2012.

The SBP has also advised the banks to surrender all such Rs. 5 banknotes to the field offices of
SBP Banking Services Corporation (SBP BSC) for exchange or credit of exchange value in their respective
bank accounts up to 31° December, 2012, says Circular No. CMD /784/ 7/ (Dem-5) /2011 of
December 22, 2011.

Banks have also been asked to widely publicize the extension of date for the exchange only (up
to 31 December, 2012) and demonetization of Rs. 5 banknote from 1° January 2012, in line with their
respective advertisement policies for the awareness and facilitation of general public, and issue
necessary instructions to all their branches for implementation of these instructions in letter and spirit.

Any complaint relating to exchange of Rs 5 banknotes may be lodged with the SBP and SBP BSC
Central Help Desk, Head Office, Karachi at telephone numbers: 021-99212491, 021-32455454,
021-32455470 & 021-32453962. Complaints may also be lodged at the email address: drs5 @sbp.org.pk
or with the Chief Spokesman, State Bank of Pakistan at his e-mail address:

syed.wasimuddin@sbp.org.pk

 

 

 

 

It may be recalled that the Federal Government has extended the last date for exchange of
Rs. 5 banknote up to 31 December, 2012 vide Gazette Notification No. 3(8)IF-IV/2009, dated the
15"" December, 2011.

I |
"
1028,2019-09-16 00:00:00+00:00,"MONETARY POLICY COMMITTEE
STATE BANK OF PAKISTAN

 

 

 

Monetary Policy Statement
September 16, 2019

1. At its meeting on 16 September 2019, the Monetary Policy Committee (MPC) decided to leave the
policy rate unchanged at 13.25 percent. The decision reflected the MPC’s view that inflation outcomes have
been largely as expected and inflation projections for FY20 have remained unchanged since the last MPC
meeting on 16% July, 2019. The MPC also viewed that, based on available information, the current stance of
monetary policy was appropriate to bring inflation down to the target range of 5 — 7 percent over the next
twenty-four months.

2. In reaching this decision, the MPC considered key economic developments since the last MPC meeting,
developments in the teal, external and fiscal sectors, and the resulting outlook for monetary conditions and
inflation.

Key developments since the last MPC meeting

3. ‘The MPC noted two key developments since the last MPC meeting. First, the interbank foreign exchange
market had adjusted relatively well to the introduction of the market-based exchange rate system. The initial
volatility and associated uncertainty in the exchange market had subsided. Reflecting these improved
sentiments and continued adjustment in the current account, the rupee had strengthened modestly against the
US dollar since the last MPC, unlike its previous trend. Second, on the external front, the US Fed, as
anticipated, reduced its policy rate by 25 basis points (bps), followed by policy rate cuts by other major central
banks around the world. This would help in lowering pressures on emerging markets’ currencies and
potentially increase financial inflows.

Real sector

4. Recent economic activity indicators show a gradual slowdown, in line with earlier expectations, and the
MPC continued to expect average growth in FY20 of around 3.5 percent. The slowdown is more pronounced
in domestic oriented industries such as automobiles and steel. This trend is also reflected in the Large-scale
Manufacturing (LSM) index which contracted by 3.6 percent in FY19, somewhat more than earlier
expectations. On the other hand, the MPC noted that the LSM index does not fully capture activity in some
key industries such as high value-added textile products. Export volumes have been growing briskly even
though the growth in export dollar proceeds has been less pronounced due to declining international unit
prices. The MPC also noted that the SBP-IBA Consumer and Business Confidence Surveys conducted during
Aug-Sep 2019 show a modest improvement in the outlook for the economy. The outlook for agriculture and
the services sectors was largely unchanged from the time of the previous MPC meeting. The agriculture
sector growth is expected to improve considerably in FY20 over the last fiscal year while growth in services is
expected to moderate gradually. In sum, the MPC continued to expect that economic activity would gradually
turn around as business sentiment improves.

External sector

5. ‘The external sector continued to show significant improvement with a sizeable reduction of around 32
percent (or 1.5 percent of GDP) in the current account deficit during FY19. The trend continued in the first
month of FY20 as well. Specifically, driven by an encouraging 11 percent growth in exports and a contraction
of 25.8 percent in imports, the current account deficit declined to US$ 579 million in July 2019 compared to
US$ 2,130 million in the same period last year. This, together with the disbursement of program related
inflows and activation of the Saudi oil facility, helped to build SBP’s foreign exchange reserves, which as of
6th September 2019, stood at US$ 8.46 billion. This is an increase of around US$ 1.18 billion from the end-

 

 

Page 1
"
1029,2002-02-01 00:00:00+00:00," 

External Relations Department

 

 

ERD/M&PRD/PR/01/2020-90 August 20, 2020

SBP extends time for settlement of Foreign
Currency Loans amid COVID-19 Pandemic

Continuing with its commitment to support the industry amid COVID-19 pandemic, SBP has further
facilitated the exporters and importers by allowing extension up to 180 days in settlement of their
export and import loans under FE-25 Scheme.

Banks can now allow extension up to 180 days to exporters in settlement of their FE-25 loans in case
they are facing delay inrealization of export proceeds due to COVID-19. Moreover, bankscan also allow
settlement of FE-25 loans to exporters through substitute contract during the extended period of 180
days where the original export contract has been cancelled due to COVID-19. Likewise, SBP has also
allowed the bank to extend the maturity of FE-25 import loans by 180 days. This facilitation has been
provided to exporter and importers for their foreign currency loans maturing up to September 30,
2020. For details http://www.sbp.org.pk/epd/2020/FECL17.htm

 

State Bank reiterates its unflinching resolve to continue working with all stakeholders to provide all
needed facilitation in these uncertain times in the larger interest of people of Pakistan.

28 2 2 2 2 oR

Page 1
"
